,71 con 9,71 con 27,71 con 81
0,-0.5246806425665934,-1.1219189564169685,-0.870816252379355
1,0.03460943083360447,-1.3107462437908544,-1.440599320860658
2,-1.0855773418559136,-0.007263690482607927,-2.3996710282851574
3,-0.35385452578293247,0.037206039252092135,-0.7565294315556347
4,-0.015274904632086646,0.03657729032888756,-0.011694516763270046
5,-0.9592296441951942,-0.054013753437805054,-0.13125205895150208
6,0.07214303466929871,-1.7226242040386732,-1.6772310556558925
7,0.06383409379172367,-1.1793980882277681,-0.6428941516483119
8,-1.1950323403123893,-0.04371807068663876,-0.13075586918400595
9,-1.4540061897288112,-0.12485416072878398,-1.1768978656590727
10,0.07339345195713008,-0.041297408691048906,-0.9847455308829075
11,-0.4997517831071238,0.03602359412214282,-1.1313408289695819
12,-0.6764734038275109,-0.5638219921323807,-1.004626495537465
13,-1.134431406760518,-0.08571648167725575,-1.0536364022065554
14,-0.6851461928704523,-0.4514720025714005,-1.0354894860189596
15,-1.2207277548854307,-0.15153885355163663,-0.003188162811456768
16,-1.2324129274587956,-0.019404922314697426,-0.1293303264641022
17,-1.6252698865469308,-0.44999108889236566,-0.012401285990083425
18,-1.7230345139888117,-0.8920628639927376,-0.4253294359580755
19,-1.590340686279268,-0.4470163385093863,-0.28749792768795
20,-2.5501990702160002,-2.5388770504548033,-0.32176988536781587
21,-1.1155548634886263,-0.5456544881704194,-0.6750417166516123
22,0.05894683432565479,-0.547054325858558,-0.06285832738152691
23,-0.5395398629485525,-1.442258766993786,-1.9738184660937934
24,-1.359976178382884,-1.8535788928131323,0.059836090901196265
25,-1.168847576409609,-0.38153832528083326,0.049721521887033555
26,-0.2953487285553681,-1.7878538789167828,-1.2618835982415215
27,-0.41315823670755625,-1.669581733120271,-0.2541180928886729
28,-0.5404714330360044,-0.46134777969033225,-1.5394309766317962
29,-0.46729832665012555,-0.6974951071966893,-0.26571167263942175
30,-0.28005850587056785,-0.642419593657532,-1.7797903015412329
31,-0.09587338959715754,-0.2370403975905831,-0.9720764345927345
32,-0.8287810141887462,-0.6825342360553512,-2.47874376028707
33,-0.2291449189823651,-1.0073665021377582,-0.6004526432182746
34,-2.0670546143760946,-0.7317526226456494,-0.19267375872409942
35,-0.551848402981949,-0.056005563783553536,-1.210478938877089
36,-0.15755491084100257,-1.0490049927378617,-1.2582294209899283
37,-1.363478868551166,-0.6091463234310839,-0.49622316426455737
38,-1.4919597277342995,-0.9658235421242409,-0.8591474554864965
39,-1.4165613028723236,-0.776311108761875,0.030847348345673802
40,-1.9213315665440989,-0.628187295790903,-1.211781359207085
41,-2.4098555942764466,-0.06483844828982514,-1.2202803705054177
42,-0.3633671835671924,-1.4029116540314437,-0.2691860999068668
43,-0.08431680522079375,-0.571251738939234,-1.681470558623067
44,-0.08522251413933143,-0.6231778206864218,-1.1567903477997334
45,-0.22642038864618802,-0.5629960294741188,-1.304986051628398
46,-0.5910345843795176,-0.7932561690239892,-1.280958179115654
47,-0.6806559355836801,-1.0944823487353446,-1.4369151884637479
48,-0.24334947792592743,-0.8110370277387106,-0.493170784135519
49,-2.3716643364183114,-0.8816729175631415,-1.2878539623406149
50,-0.39221088364171164,-1.2146530967381381,-0.833692695960486
51,-1.3699881286106104,0.020635257953261144,-1.2210138359870344
52,-0.6478008399062127,-0.013071982313384958,-0.5292256198512862
53,-0.08047928985134059,-0.7741849072464614,-1.4853885452813382
54,-0.7171460280900924,0.061903748303154295,-0.5875165276992493
55,-0.2501078573400863,-1.3784258736784836,-1.5922944387156739
56,-1.1825883107326929,-0.3769117028631658,-0.3505254184173405
57,-0.6928443722201,-0.42632995200903223,-0.030174327195769544
58,-0.33202352270996477,-0.5012982316447928,-0.3688510511210493
59,-1.2611666136457014,-1.2112525611903937,-0.4040145489713353
60,-2.3650142698833805,-0.5634276304058111,-0.05269507900800955
61,-0.2227832041776537,-0.8840702184705882,0.038352175448321556
62,-1.2522195800069797,-0.7476512842608952,-0.46770985713999624
63,-0.19772419680478795,-0.8184697948117348,-1.2123710043063443
64,-1.0686686267166217,0.06725627060693495,-0.6266731027665331
65,-0.5830765160045908,0.030294678833169483,-0.9294525584232841
66,-0.0622338279059862,-0.9915358308377373,-1.7599793723864579
67,-1.5461609157258784,-1.2902016965093484,-1.3386847518990137
68,-2.4650324364041025,-0.5616450700563003,-0.8665162536016818
69,-0.7722855028586693,-1.4375378051745702,-0.9959477433317309
70,-1.5499538793301268,-0.3164530980354409,-0.03651366260731683
